source,target,L1,L2,L3
0,497,0,1,1
0,699,0,1,1
0,796,1,0,1
1,196,0,1,1
2,343,1,1,1
3,17,1,1,1
3,597,1,0,1
4,55,1,0,0
4,77,1,0,0
4,78,1,0,0
4,86,1,0,0
4,93,1,0,0
4,96,1,0,0
4,97,1,0,0
4,148,1,0,0
4,149,1,0,0
4,154,1,0,0
4,248,1,0,0
4,296,1,0,0
4,379,1,0,0
4,479,1,0,0
4,482,1,0,0
4,483,1,0,0
4,484,1,0,0
4,572,1,0,0
4,592,1,0,0
4,614,1,0,0
4,659,1,0,0
4,690,1,0,0
4,721,1,0,0
4,740,1,0,0
4,763,1,0,0
4,764,1,0,0
4,780,1,0,0
4,784,1,0,0
4,821,1,0,0
5,497,0,1,1
6,196,0,1,1
7,196,0,1,1
8,174,0,1,1
9,174,0,1,1
10,249,1,1,1
10,283,1,0,1
10,483,1,0,1
11,699,0,1,1
12,597,1,1,1
13,597,1,1,1
14,191,0,1,1
14,209,1,0,1
14,540,1,0,1
15,573,0,1,1
16,573,0,1,1
17,3,1,0,0
17,25,1,0,0
17,27,1,0,0
17,28,1,0,0
17,73,1,0,0
17,161,1,0,0
17,163,1,0,0
17,164,1,0,0
17,165,1,0,0
17,166,1,0,0
17,195,1,0,0
17,219,1,0,0
17,249,1,0,0
17,255,1,0,0
17,330,1,0,0
17,331,1,0,0
17,355,1,0,0
17,360,1,0,0
17,517,1,0,0
17,556,1,0,0
17,569,1,0,0
17,624,1,0,0
17,638,1,0,0
17,639,1,0,0
17,718,1,0,0
17,740,1,0,0
17,760,1,0,0
17,762,1,0,0
17,809,1,0,0
17,836,1,0,0
18,699,0,1,1
19,196,0,1,1
20,27,0,1,1
20,143,1,1,1
20,154,1,0,1
20,174,1,0,1
20,188,1,0,1
20,219,1,0,1
20,220,1,0,1
20,252,1,0,1
20,253,1,0,1
20,293,1,0,1
20,316,1,0,1
20,354,1,0,1
20,392,1,0,1
20,478,1,0,1
20,482,1,0,1
20,483,1,0,1
20,484,1,0,1
20,488,1,0,1
20,517,1,0,1
20,542,1,0,1
20,550,1,0,1
20,562,1,0,1
20,602,1,0,1
20,659,1,0,1
20,691,1,0,1
20,707,1,0,1
20,762,1,0,1
20,765,1,0,1
20,820,1,0,1
20,826,1,0,1
20,844,1,0,1
20,855,1,0,1
21,486,0,1,1
21,699,1,0,1
21,728,1,0,1
22,196,0,1,1
23,219,1,1,1
23,844,1,0,1
24,52,1,0,0
24,86,1,0,0
24,152,1,0,0
24,153,1,0,0
24,154,1,0,0
24,458,1,0,0
24,486,1,0,0
24,553,1,0,0
24,650,1,0,0
24,782,1,0,0
24,805,1,0,0
24,847,1,0,0
25,17,1,0,0
25,77,1,0,0
25,95,1,0,0
25,144,1,0,0
25,154,1,0,0
25,196,1,0,0
25,200,1,0,0
25,204,1,0,0
25,209,1,0,0
25,219,1,0,0
25,244,1,0,0
25,245,1,0,0
25,251,1,0,0
25,307,1,0,0
25,310,1,0,0
25,317,1,0,0
25,325,1,0,0
25,330,1,0,0
25,331,1,0,0
25,332,1,0,0
25,379,1,0,0
25,382,1,0,0
25,397,1,0,0
25,473,1,0,0
25,481,1,0,0
25,500,1,0,0
25,525,1,0,0
25,526,1,0,0
25,550,1,0,0
25,595,1,0,0
25,597,1,0,0
25,601,1,0,0
25,602,1,0,0
25,606,1,0,0
25,608,1,0,0
25,638,1,0,0
25,659,1,0,0
25,691,1,0,0
25,707,1,0,0
25,713,1,0,0
25,714,1,0,0
25,734,1,0,0
25,740,1,0,0
25,771,1,0,0
25,782,1,0,0
25,796,1,0,0
25,826,1,0,0
25,830,1,0,0
25,854,1,0,0
25,855,1,0,0
26,209,0,1,1
27,17,1,0,0
27,20,1,0,0
27,96,1,0,0
27,143,1,0,0
27,144,1,0,0
27,163,1,0,0
27,165,1,0,0
27,192,1,0,0
27,204,1,0,0
27,205,1,0,0
27,219,1,0,0
27,249,1,0,0
27,310,1,0,0
27,314,1,0,0
27,316,1,0,0
27,330,1,0,0
27,379,1,0,0
27,525,1,0,0
27,552,1,0,0
27,707,1,0,0
27,713,1,0,0
27,714,1,0,0
27,727,1,0,0
27,836,1,0,0
28,17,0,1,1
28,29,1,0,1
28,391,1,0,1
28,541,1,0,1
28,557,1,0,1
28,623,1,0,1
28,699,1,0,1
28,707,1,0,1
29,28,1,0,0
29,139,1,0,0
29,144,1,0,0
29,204,1,0,0
29,205,1,0,0
29,316,1,0,0
29,520,1,0,0
29,521,1,0,0
29,541,1,0,0
29,563,1,0,0
29,699,1,0,0
30,31,1,0,0
30,32,1,0,0
30,143,1,0,0
30,144,1,0,0
30,145,1,0,0
30,204,1,0,0
30,209,1,0,0
30,249,1,0,0
30,380,1,0,0
30,473,1,0,0
30,541,1,0,0
30,627,1,0,0
30,628,1,0,0
30,629,1,0,0
30,846,1,0,0
31,30,1,0,0
31,33,1,0,0
31,34,1,0,0
31,55,1,0,0
31,77,1,0,0
31,143,1,0,0
31,144,1,0,0
31,145,1,0,0
31,196,1,0,0
31,204,1,0,0
31,219,1,0,0
31,249,1,0,0
31,282,1,0,0
31,283,1,0,0
31,305,1,0,0
31,306,1,0,0
31,307,1,0,0
31,309,1,0,0
31,310,1,0,0
31,367,1,0,0
31,370,1,0,0
31,379,1,0,0
31,380,1,0,0
31,381,1,0,0
31,470,1,0,0
31,471,1,0,0
31,472,1,0,0
31,473,1,0,0
31,474,1,0,0
31,475,1,0,0
31,476,1,0,0
31,498,1,0,0
31,536,1,0,0
31,560,1,0,0
31,610,1,0,0
31,624,1,0,0
31,625,1,0,0
31,659,1,0,0
31,713,1,0,0
31,714,1,0,0
31,716,1,0,0
31,718,1,0,0
31,820,1,0,0
31,846,1,0,0
31,852,1,0,0
32,30,0,1,1
32,33,1,0,1
32,34,1,0,1
32,143,1,0,1
32,145,1,0,1
32,196,1,0,1
32,379,1,1,1
32,381,1,1,1
32,391,1,0,1
32,394,1,0,1
32,541,1,0,1
32,562,1,0,1
32,713,1,0,1
32,796,1,0,1
32,846,1,0,1
33,31,1,0,0
33,32,1,0,0
33,34,1,0,0
33,98,1,0,0
33,99,1,0,0
33,143,1,0,0
33,173,1,0,0
33,196,1,0,0
33,204,1,0,0
33,256,1,0,0
33,350,1,0,0
33,541,1,0,0
33,643,1,0,0
33,846,1,0,0
34,31,1,0,0
34,32,1,0,0
34,33,1,0,0
34,45,1,0,0
34,143,1,0,0
34,209,1,0,0
34,249,1,0,0
34,379,1,0,0
34,380,1,0,0
34,381,1,0,0
34,470,1,0,0
34,472,1,0,0
34,473,1,0,0
34,474,1,0,0
34,475,1,0,0
34,476,1,0,0
34,643,1,0,0
34,852,1,0,0
35,597,1,1,1
36,52,0,1,1
36,199,1,0,1
36,518,1,0,1
36,820,1,0,1
37,52,0,1,1
37,518,1,0,1
37,603,1,0,1
38,52,0,1,1
39,219,1,1,1
40,114,0,1,1
40,365,1,0,1
40,497,1,0,1
41,500,0,1,1
42,500,0,1,1
43,55,1,0,0
43,74,1,0,0
43,219,1,0,0
43,604,1,0,0
43,820,1,0,0
43,829,1,0,0
43,830,1,0,0
43,831,1,0,0
43,848,1,0,0
43,849,1,0,0
44,77,1,0,0
44,219,1,0,0
44,520,1,0,0
44,741,1,0,0
45,34,1,1,1
45,249,1,0,1
45,379,1,1,1
45,381,1,1,1
45,541,1,0,1
46,196,0,1,1
46,219,1,1,1
47,145,1,1,1
47,219,1,1,1
47,488,1,0,1
47,562,1,0,1
47,597,1,0,1
47,785,1,0,1
48,249,1,1,1
48,597,1,1,1
48,762,1,0,1
48,763,1,0,1
48,764,1,0,1
48,765,1,0,1
48,820,1,0,1
49,343,1,1,1
49,542,1,0,1
49,665,1,0,1
50,343,1,1,1
51,143,0,1,1
51,191,1,0,1
51,480,1,0,1
51,540,1,0,1
51,573,1,0,1
52,24,1,1,0
52,36,1,1,0
52,37,1,1,0
52,38,1,1,0
52,58,1,1,0
52,59,1,1,0
52,68,1,1,0
52,74,1,1,0
52,75,1,1,0
52,76,1,1,0
52,85,1,1,0
52,87,1,1,0
52,88,1,1,0
52,91,1,1,0
52,100,1,1,0
52,101,1,1,0
52,102,1,1,0
52,103,1,1,0
52,104,1,1,0
52,105,1,1,0
52,106,1,1,0
52,107,1,1,0
52,154,1,1,0
52,175,1,1,0
52,177,1,1,0
52,188,0,1,1
52,189,0,1,1
52,198,0,1,1
52,204,0,1,1
52,213,0,1,1
52,218,0,1,1
52,253,0,1,1
52,305,0,1,1
52,361,0,1,1
52,363,0,1,1
52,386,0,1,1
52,387,0,1,1
52,388,0,1,1
52,389,0,1,1
52,390,0,1,1
52,392,0,1,1
52,393,0,1,1
52,400,0,1,1
52,458,0,1,1
52,468,0,1,1
52,518,0,1,1
52,532,0,1,1
52,542,0,1,1
52,575,0,1,1
52,576,0,1,1
52,588,0,1,1
52,603,0,1,1
52,618,0,1,1
52,653,0,1,1
52,659,0,1,1
52,665,0,1,1
52,701,0,1,1
52,708,0,1,1
52,727,0,1,1
52,729,0,1,1
52,730,0,1,1
52,732,0,1,1
52,733,0,1,1
52,762,0,1,1
52,781,0,1,1
52,782,0,1,1
52,819,0,1,1
52,820,0,1,1
52,821,0,1,1
52,822,0,1,1
52,825,0,1,1
52,829,0,1,1
52,847,0,1,1
52,862,1,1,0
53,343,1,1,1
54,55,1,1,1
54,219,1,0,1
54,848,1,0,1
54,849,1,0,1
55,4,1,0,0
55,31,1,0,0
55,43,1,0,0
55,54,1,0,0
55,152,1,0,0
55,196,1,0,0
55,203,1,0,0
55,219,1,0,0
55,249,1,0,0
55,343,1,0,0
55,433,1,0,0
55,536,1,0,0
55,540,1,0,0
55,601,1,0,0
55,604,1,0,0
55,820,1,0,0
55,848,1,0,0
55,849,1,0,0
56,209,0,1,1
57,219,1,1,1
57,394,1,0,1
57,562,1,0,1
58,52,0,1,1
58,821,1,0,1
59,52,0,1,1
60,343,1,1,1
61,500,0,1,1
62,500,0,1,1
63,196,0,1,1
64,497,0,1,1
65,597,1,1,1
66,597,1,1,1
67,204,1,1,1
67,219,1,0,1
67,527,1,0,1
67,528,1,0,1
68,52,0,1,1
69,249,1,1,1
69,586,1,0,1
70,174,0,1,1
70,715,1,0,1
70,786,1,0,1
71,135,0,1,1
72,249,1,1,1
73,17,1,1,1
73,249,1,0,1
73,379,1,1,1
73,394,1,0,1
73,762,1,0,1
74,43,1,1,1
74,52,0,1,1
74,188,1,0,1
74,189,1,0,1
74,219,1,0,1
74,604,1,0,1
74,659,1,0,1
74,820,1,0,1
74,821,1,0,1
75,52,0,1,1
75,188,1,0,1
76,52,0,1,1
77,4,1,1,1
77,25,0,1,1
77,31,1,1,1
77,44,1,1,1
77,152,1,0,1
77,154,1,0,1
77,188,1,0,1
77,189,1,0,1
77,196,1,0,1
77,219,1,0,1
77,224,1,0,1
77,249,1,0,1
77,282,1,0,1
77,292,1,0,1
77,308,1,0,1
77,379,1,0,1
77,392,1,1,1
77,393,1,0,1
77,394,1,0,1
77,458,1,0,1
77,469,1,0,1
77,516,1,0,1
77,518,1,0,1
77,597,1,0,1
77,659,1,0,1
77,665,1,0,1
77,690,1,0,1
77,692,1,0,1
77,714,1,0,1
77,716,1,0,1
77,718,1,0,1
77,762,1,0,1
77,763,1,0,1
77,764,1,0,1
77,765,1,0,1
77,782,1,0,1
78,4,0,1,1
78,188,1,0,1
78,189,1,0,1
78,196,1,0,1
78,659,1,0,1
78,690,1,0,1
78,763,1,0,1
78,764,1,0,1
79,219,1,1,1
79,516,1,0,1
79,727,1,0,1
80,219,1,1,1
80,322,1,0,1
81,196,0,1,1
81,255,1,0,1
82,249,1,1,1
82,255,1,0,1
83,114,0,1,1
83,201,0,1,1
83,209,1,0,1
83,255,1,0,1
83,392,1,0,1
83,497,1,0,1
83,826,1,0,1
83,827,1,0,1
83,855,1,0,1
84,135,0,1,1
85,52,0,1,1
85,329,1,0,1
86,4,0,1,1
86,24,1,1,1
86,174,0,1,1
86,343,1,0,1
86,482,1,0,1
86,483,1,0,1
86,484,1,0,1
86,518,1,0,1
86,573,1,0,1
87,52,0,1,1
88,52,0,1,1
88,603,1,0,1
89,135,1,1,1
89,152,0,1,1
89,154,0,1,1
89,174,0,1,1
89,219,1,0,1
89,223,1,0,1
89,392,1,0,1
89,393,1,0,1
89,395,1,0,1
89,486,1,0,1
89,497,1,0,1
89,713,1,0,1
89,714,1,0,1
89,718,1,0,1
89,734,1,0,1
89,826,1,0,1
89,827,1,0,1
89,844,1,0,1
89,855,1,0,1
90,154,0,1,1
90,482,1,0,1
90,483,1,0,1
90,484,1,0,1
90,573,1,0,1
90,718,1,0,1
90,826,1,0,1
90,827,1,0,1
90,855,1,0,1
91,52,0,1,1
91,188,1,0,1
91,189,1,0,1
91,659,1,0,1
91,821,1,0,1
92,188,1,1,1
92,189,1,0,1
92,219,1,0,1
92,659,1,0,1
92,713,1,0,1
92,716,1,0,1
93,4,0,1,1
93,253,1,0,1
93,381,1,0,1
93,573,1,1,1
93,648,1,0,1
94,196,0,1,1
94,573,0,1,1
95,25,0,1,1
95,174,1,0,1
95,188,1,0,1
95,189,1,0,1
95,516,1,0,1
95,659,1,0,1
95,690,1,0,1
96,4,1,1,1
96,27,0,1,1
96,143,1,0,1
96,188,1,0,1
96,189,1,0,1
96,196,1,0,1
96,219,1,0,1
96,252,1,0,1
96,316,1,0,1
96,379,1,1,1
96,392,1,0,1
96,394,1,0,1
96,478,1,0,1
96,517,1,0,1
96,659,1,0,1
96,692,1,0,1
96,713,1,0,1
96,714,1,0,1
96,727,1,0,1
96,729,1,0,1
96,785,1,0,1
96,787,1,0,1
96,820,1,0,1
97,4,1,1,1
97,188,1,0,1
97,189,1,0,1
97,219,1,0,1
97,252,1,0,1
97,253,1,0,1
97,659,1,0,1
98,33,1,1,1
98,189,1,0,1
98,222,1,0,1
98,223,1,0,1
98,249,1,0,1
98,379,1,1,1
98,393,1,0,1
98,527,1,0,1
98,624,1,0,1
98,690,1,0,1
98,691,1,0,1
98,727,1,0,1
98,844,1,0,1
99,33,1,1,1
99,198,1,0,1
99,202,1,0,1
99,204,1,0,1
99,252,1,0,1
99,253,1,0,1
99,329,1,0,1
99,343,1,0,1
99,379,1,1,1
99,392,1,0,1
99,393,1,0,1
99,516,1,0,1
99,542,1,0,1
99,624,1,0,1
99,665,1,0,1
99,691,1,0,1
100,52,0,1,1
101,52,0,1,1
102,52,0,1,1
103,52,0,1,1
104,52,0,1,1
105,52,0,1,1
106,52,0,1,1
107,52,0,1,1
108,699,0,1,1
109,219,1,1,1
110,196,0,1,1
110,198,1,0,1
110,305,1,0,1
110,307,1,0,1
110,310,1,0,1
110,498,1,0,1
110,523,1,0,1
110,718,1,0,1
111,196,0,1,1
111,198,1,0,1
111,305,1,0,1
111,310,1,0,1
111,311,1,0,1
111,498,1,0,1
111,523,1,0,1
111,707,1,0,1
111,718,1,0,1
112,196,0,1,1
113,497,0,1,1
114,40,1,0,0
114,83,1,0,0
114,143,1,0,0
114,365,1,0,0
114,366,1,0,0
114,367,1,0,0
114,368,1,0,0
114,369,1,0,0
114,370,1,0,0
114,371,1,0,0
114,497,1,0,0
114,577,1,0,0
114,824,1,0,0
115,135,0,1,1
116,135,0,1,1
117,135,0,1,1
118,135,0,1,1
119,135,0,1,1
120,135,0,1,1
121,135,0,1,1
122,135,0,1,1
123,135,0,1,1
124,135,0,1,1
125,135,0,1,1
126,135,0,1,1
127,135,0,1,1
128,135,0,1,1
129,135,0,1,1
130,135,0,1,1
131,135,0,1,1
132,135,0,1,1
132,200,1,0,1
133,135,0,1,1
134,135,0,1,1
135,71,1,1,0
135,84,1,1,0
135,89,1,1,0
135,115,1,1,0
135,116,0,1,1
135,117,0,1,1
135,118,0,1,1
135,119,0,1,1
135,120,0,1,1
135,121,0,1,1
135,122,0,1,1
135,123,0,1,1
135,124,0,1,1
135,125,0,1,1
135,126,0,1,1
135,127,0,1,1
135,128,0,1,1
135,129,0,1,1
135,130,1,1,0
135,131,0,1,1
135,132,0,1,1
135,133,0,1,1
135,134,0,1,1
135,136,0,1,1
135,137,0,1,1
135,152,0,1,1
135,200,0,1,1
135,206,0,1,1
135,216,0,1,1
135,227,0,1,1
135,305,0,1,1
135,364,0,1,1
135,410,0,1,1
135,411,0,1,1
135,447,0,1,1
135,467,0,1,1
135,477,0,1,1
135,578,0,1,1
135,600,0,1,1
135,609,0,1,1
135,633,0,1,1
135,649,0,1,1
135,688,0,1,1
135,692,0,1,1
135,693,0,1,1
135,717,0,1,1
135,737,0,1,1
135,745,0,1,1
135,777,0,1,1
135,802,0,1,1
135,803,0,1,1
135,804,0,1,1
135,841,0,1,1
136,135,0,1,1
137,135,0,1,1
138,500,0,1,1
139,29,0,1,1
139,541,1,0,1
139,623,1,0,1
139,699,1,0,1
139,707,1,0,1
140,249,1,1,1
141,497,0,1,1
142,174,0,1,1
143,20,1,0,0
143,27,1,0,0
143,30,1,0,0
143,31,1,0,0
143,32,1,0,0
143,33,1,0,0
143,34,1,0,0
143,51,1,0,0
143,96,1,0,0
143,114,1,0,0
143,144,1,0,0
143,145,1,0,0
143,192,1,0,0
143,204,1,0,0
143,209,1,0,0
143,249,1,0,0
143,287,1,0,0
143,296,1,0,0
143,316,1,0,0
143,320,1,0,0
143,379,1,0,0
143,469,1,0,0
143,470,1,0,0
143,472,1,0,0
143,473,1,0,0
143,474,1,0,0
143,480,1,0,0
143,488,1,0,0
143,541,1,0,0
143,552,1,0,0
143,562,1,0,0
143,610,1,0,0
143,625,1,0,0
143,627,1,0,0
143,628,1,0,0
143,703,1,0,0
143,741,1,0,0
143,834,1,0,0
143,836,1,0,0
143,846,1,0,0
144,25,1,1,1
144,27,1,0,1
144,29,1,0,1
144,30,1,0,1
144,31,1,0,1
144,143,1,0,1
144,145,1,0,1
144,152,1,0,1
144,154,1,0,1
144,188,1,0,1
144,200,1,0,1
144,204,1,0,1
144,205,1,0,1
144,219,1,0,1
144,223,1,0,1
144,252,1,0,1
144,253,1,0,1
144,260,1,0,1
144,305,1,0,1
144,307,1,0,1
144,308,1,0,1
144,310,1,0,1
144,311,1,0,1
144,316,1,0,1
144,328,1,0,1
144,365,1,0,1
144,379,1,1,1
144,393,1,0,1
144,395,1,0,1
144,458,1,0,1
144,469,1,0,1
144,482,1,0,1
144,483,1,0,1
144,484,1,0,1
144,516,1,0,1
144,517,1,0,1
144,527,1,0,1
144,528,1,0,1
144,530,1,0,1
144,586,1,0,1
144,603,1,0,1
144,623,1,0,1
144,624,1,0,1
144,665,1,0,1
144,690,1,0,1
144,692,1,0,1
144,713,1,0,1
144,714,1,0,1
144,716,1,0,1
144,727,1,0,1
144,729,1,0,1
144,760,1,0,1
144,763,1,0,1
144,764,1,0,1
144,781,1,0,1
144,782,1,0,1
144,785,1,0,1
144,786,1,0,1
144,787,1,0,1
144,820,1,0,1
144,835,1,0,1
144,852,1,0,1
145,30,1,0,0
145,31,1,0,0
145,32,1,0,0
145,47,1,0,0
145,143,1,0,0
145,144,1,0,0
145,204,1,0,0
145,249,1,0,0
145,357,1,0,0
145,379,1,0,0
145,474,1,0,0
145,537,1,0,0
145,538,1,0,0
145,539,1,0,0
145,610,1,0,0
145,628,1,0,0
145,846,1,0,0
145,847,1,0,0
146,219,1,1,1
146,480,1,0,1
146,562,1,0,1
147,219,1,1,1
148,4,0,1,1
148,573,1,0,1
149,4,0,1,1
149,573,1,0,1
150,497,0,1,1
151,249,1,1,1
152,24,1,0,0
152,55,1,0,0
152,77,1,0,0
152,89,1,0,0
152,135,1,0,0
152,144,1,0,0
152,154,1,0,0
152,189,1,0,0
152,305,1,0,0
152,306,1,0,0
152,382,1,0,0
152,392,1,0,0
152,395,1,0,0
152,458,1,0,0
152,486,1,0,0
152,517,1,0,0
152,553,1,0,0
152,659,1,0,0
152,660,1,0,0
152,661,1,0,0
152,690,1,0,0
152,712,1,0,0
152,714,1,0,0
152,771,1,0,0
152,782,1,0,0
152,796,1,0,0
152,805,1,0,0
152,830,1,0,0
152,855,1,0,0
153,24,0,1,1
153,154,1,0,1
153,482,1,0,1
153,484,1,0,1
153,486,1,0,1
153,573,1,0,1
154,4,1,0,0
154,20,1,0,0
154,24,1,0,0
154,25,1,0,0
154,52,1,0,0
154,77,1,0,0
154,89,1,0,0
154,90,1,0,0
154,144,1,0,0
154,152,1,0,0
154,153,1,0,0
154,155,1,0,0
154,195,1,0,0
154,204,1,0,0
154,209,1,0,0
154,219,1,0,0
154,224,1,0,0
154,252,1,0,0
154,253,1,0,0
154,258,1,0,0
154,379,1,0,0
154,392,1,0,0
154,393,1,0,0
154,458,1,0,0
154,482,1,0,0
154,483,1,0,0
154,484,1,0,0
154,486,1,0,0
154,488,1,0,0
154,517,1,0,0
154,553,1,0,0
154,562,1,0,0
154,573,1,0,0
154,606,1,0,0
154,691,1,0,0
154,692,1,0,0
154,714,1,0,0
154,715,1,0,0
154,716,1,0,0
154,740,1,0,0
154,781,1,0,0
154,782,1,0,0
155,154,0,1,1
155,573,1,0,1
156,219,1,1,1
156,497,0,1,1
156,527,1,0,1
156,834,1,0,1
157,497,0,1,1
158,497,0,1,1
159,497,0,1,1
160,219,1,1,1
161,17,0,1,1
161,196,1,1,1
161,198,0,1,1
161,249,1,0,1
161,379,1,0,1
161,394,1,1,1
161,497,1,0,1
161,542,1,0,1
161,608,1,0,1
161,665,1,0,1
161,762,1,0,1
161,810,1,0,1
162,219,1,1,1
162,220,1,1,1
162,597,1,0,1
163,17,1,1,1
163,27,1,0,1
163,219,1,0,1
163,623,1,0,1
164,17,1,1,1
164,249,1,0,1
165,17,1,1,1
165,27,1,0,1
165,219,1,0,1
166,17,0,1,1
166,196,1,0,1
167,219,1,1,1
168,219,1,1,1
168,488,1,0,1
169,597,1,1,1
170,597,1,1,1
171,597,1,1,1
172,597,1,1,1
173,33,1,1,1
173,249,1,0,1
173,541,1,0,1
173,846,1,0,1
174,8,1,1,0
174,9,0,1,1
174,20,0,1,1
174,70,0,1,1
174,86,0,1,1
174,89,0,1,1
174,95,0,1,1
174,142,0,1,1
174,236,0,1,1
174,282,0,1,1
174,294,0,1,1
174,323,0,1,1
174,591,0,1,1
174,613,0,1,1
174,629,0,1,1
174,635,0,1,1
174,650,0,1,1
174,651,0,1,1
174,652,0,1,1
174,658,0,1,1
174,668,0,1,1
174,669,0,1,1
174,670,0,1,1
174,671,0,1,1
174,672,0,1,1
174,673,0,1,1
174,674,0,1,1
174,675,0,1,1
174,676,0,1,1
174,677,0,1,1
174,678,0,1,1
174,679,0,1,1
174,680,0,1,1
174,681,0,1,1
174,682,0,1,1
174,689,0,1,1
174,735,0,1,1
174,755,0,1,1
174,756,0,1,1
174,757,0,1,1
174,758,0,1,1
174,759,0,1,1
174,775,0,1,1
174,783,0,1,1
174,806,0,1,1
174,807,0,1,1
174,815,0,1,1
174,816,0,1,1
174,817,0,1,1
174,823,0,1,1
174,858,0,1,1
175,52,0,1,1
176,196,0,1,1
177,52,1,0,0
177,188,1,0,0
177,193,1,0,0
177,225,1,0,0
177,303,1,0,0
177,305,1,0,0
177,306,1,0,0
177,317,1,0,0
177,480,1,0,0
177,659,1,0,0
177,660,1,0,0
177,661,1,0,0
177,729,1,0,0
177,771,1,0,0
177,772,1,0,0
177,820,1,0,0
177,855,1,0,0
178,573,0,1,1
179,249,1,1,1
179,394,1,1,1
179,562,1,0,1
179,597,1,0,1
180,597,1,1,1
181,597,1,1,1
182,597,1,1,1
183,597,1,1,1
184,597,1,1,1
185,597,1,1,1
186,597,1,1,1
187,573,0,1,1
188,20,1,0,0
188,52,1,0,0
188,74,1,0,0
188,75,1,0,0
188,77,1,0,0
188,78,1,0,0
188,91,1,0,0
188,92,1,0,0
188,95,1,0,0
188,96,1,0,0
188,97,1,0,0
188,144,1,0,0
188,177,1,0,0
188,189,1,0,0
188,198,1,0,0
188,199,1,0,0
188,204,1,0,0
188,219,1,0,0
188,222,1,0,0
188,223,1,0,0
188,225,1,0,0
188,305,1,0,0
188,394,1,0,0
188,469,1,0,0
188,479,1,0,0
188,597,1,0,0
188,659,1,0,0
188,660,1,0,0
188,662,1,0,0
188,699,1,0,0
188,727,1,0,0
188,778,1,0,0
188,828,1,0,0
